filename	subjectGroup	age	sex	Native.language.s.	mySegmentationCond	lang	response	correct_segm	underlying	surface	n.changes	closest_match_just_match	closest.match.length	closest.match.pos	stream	n.attested.sylls	closest_match
399612_200413_124351_M079743.csv	3	19	male	English,Hindi	segmented	L1	laga 2	0.75	lago	laga	1	la	2	1	bca	2	lago
399612_200413_124351_M079743.csv	3	19	male	English,Hindi	segmented	L1	laga 2	0.75	tu	tu	0	tu	2	1	abc	1	tu
399612_200413_124501_M070543.csv	4	62	male	ENGLISH	segmented	L2	pigola,budopa  ,bikuti,budopa	1	pigola	pigola	0	pigola	6	1	abc	3	pigola
399612_200413_124501_M070543.csv	4	62	male	ENGLISH	segmented	L2	pigola,budopa  ,bikuti,budopa	1	budopa	budopa	0	budopa	6	1	abc	3	budopa
399612_200413_124501_M070543.csv	4	62	male	ENGLISH	segmented	L2	pigola,budopa  ,bikuti,budopa	1	bikuti	bikuti	0	bikuti	6	1	abc	3	bikuti
399612_200413_124521_M066595.csv	3	18	male	English	segmented	L1	pabakee pabeekoo	1	pabaki	pabaki	0	pa	2	1	abc	1	paXXXX
399612_200413_124521_M066595.csv	3	18	male	English	segmented	L1	pabakee pabeekoo	1	pabiku	pabiku	0	pabiku	6	1	abc	3	pabiku
399612_200413_124712_M090415.csv	4	30	female	English	segmented	L2	thudarah,peecolah,beecolah,bicotee	1	tudaro	tudara	1	tudaro	6	1	abc	3	tudaro
399612_200413_124712_M090415.csv	4	30	female	English	segmented	L2	thudarah,peecolah,beecolah,bicotee	1	pigola	pikola	1	pigola	6	1	abc	3	pigola
399612_200413_124712_M090415.csv	4	30	female	English	segmented	L2	thudarah,peecolah,beecolah,bicotee	1	bigola	bikola	1	gola	4	2	abc	3	bigola
399612_200413_124712_M090415.csv	4	30	female	English	segmented	L2	thudarah,peecolah,beecolah,bicotee	1	pigoti	bikoti	2	pigo	4	1	abc	3	pigoti
399612_200413_124839_M066850.csv	4	43	male	Spanish	segmented	L2	zico zi,zico za,za ra na	1	zigozi	zikozi	1	go	2	2	bca	1	XXgoXX
399612_200413_124839_M066850.csv	4	43	male	Spanish	segmented	L2	zico zi,zico za,za ra na	1	zigoza	zikoza	1	go	2	2	bca	1	XXgoXX
399612_200413_124839_M066850.csv	4	43	male	Spanish	segmented	L2	zico zi,zico za,za ra na	1	zarona	zarana	1	ro	2	2	abc	1	XXroXX
399612_200413_124932_M025214.csv	4	60	female	English	segmented	L2	picote,tudor rock,pegola,pzappa	1	pigoti	pikoti	1	pigo	4	1	abc	3	pigoti
399612_200413_124932_M025214.csv	4	60	female	English	segmented	L2	picote,tudor rock,pegola,pzappa	1	pigola	pigola	0	pigola	6	1	abc	3	pigola
399612_200413_125041_M057066.csv	4	45	male	English	segmented	L2	bicola	0.75	pigola	bikola	2	pigola	6	1	abc	3	pigola
399612_200413_125148_M041070.csv	3	38	male	English	segmented	L1	tibuda	1	tibudo	tibuda	1	tibudo	6	1	abc	3	tibudo
399612_200413_125536_M044336.csv	4	45	male	English	segmented	L2	vi-cu-ti,ti-go-la,voo-da-pa,pi-go-la,tu-da-ra,bu-da-pa	1	bikuti	vikuti	1	bikuti	6	1	abc	3	bikuti
399612_200413_125536_M044336.csv	4	45	male	English	segmented	L2	vi-cu-ti,ti-go-la,voo-da-pa,pi-go-la,tu-da-ra,bu-da-pa	1	tigola	tigola	0	gola	4	2	abc	3	tigola
399612_200413_125536_M044336.csv	4	45	male	English	segmented	L2	vi-cu-ti,ti-go-la,voo-da-pa,pi-go-la,tu-da-ra,bu-da-pa	1	vudopa	vudapa	1	dopa	4	2	abc	2	XXdopa
399612_200413_125536_M044336.csv	4	45	male	English	segmented	L2	vi-cu-ti,ti-go-la,voo-da-pa,pi-go-la,tu-da-ra,bu-da-pa	1	pigola	pigola	0	pigola	6	1	abc	3	pigola
399612_200413_125536_M044336.csv	4	45	male	English	segmented	L2	vi-cu-ti,ti-go-la,voo-da-pa,pi-go-la,tu-da-ra,bu-da-pa	1	tudaro	tudara	1	tudaro	6	1	abc	3	tudaro
399612_200413_125536_M044336.csv	4	45	male	English	segmented	L2	vi-cu-ti,ti-go-la,voo-da-pa,pi-go-la,tu-da-ra,bu-da-pa	1	budopa	budapa	1	budopa	6	1	abc	3	budopa
399612_200413_125800_M003595.csv	4	29	female	English	segmented	L2	be coo te,ta da rah,peak a ta,boo la ra	1	bikuti	bikuti	0	bikuti	6	1	abc	3	bikuti
399612_200413_125800_M003595.csv	4	29	female	English	segmented	L2	be coo te,ta da rah,peak a ta,boo la ra	1	dodaro	tadara	3	daro	4	2	abc	3	dodaro
399612_200413_125800_M003595.csv	4	29	female	English	segmented	L2	be coo te,ta da rah,peak a ta,boo la ra	1	pigoda	pikata	3	pigo	4	1	abc	3	pigoda
399612_200413_125800_M003595.csv	4	29	female	English	segmented	L2	be coo te,ta da rah,peak a ta,boo la ra	1	bularo	bulara	1	bu	2	1	abc	3	bularo
399612_210517_100619_M022498.csv	3	42	male	English	segmented	L1	nara vi,tibu da,gala tu,dara vi,pabi ku	1	naropi	naravi	3	ropi	4	2	abc	2	XXropi
399612_210517_100619_M022498.csv	3	42	male	English	segmented	L1	nara vi,tibu da,gala tu,dara vi,pabi ku	1	tibudo	tibuda	1	tibudo	6	1	abc	3	tibudo
399612_210517_100619_M022498.csv	3	42	male	English	segmented	L1	nara vi,tibu da,gala tu,dara vi,pabi ku	1	golatu	galatu	1	golatu	6	1	abc	3	golatu
399612_210517_100619_M022498.csv	3	42	male	English	segmented	L1	nara vi,tibu da,gala tu,dara vi,pabi ku	1	daropi	daravi	3	daropi	6	1	abc	3	daropi
399612_210517_100619_M022498.csv	3	42	male	English	segmented	L1	nara vi,tibu da,gala tu,dara vi,pabi ku	1	pabiku	pabiku	0	pabiku	6	1	abc	3	pabiku
399612_210517_100743_M072562.csv	3	46	male	English	segmented	L1	dar ra pi,gol ah tu,tee moh va	1	daropi	darapi	1	daropi	6	1	abc	3	daropi
399612_210517_100743_M072562.csv	3	46	male	English	segmented	L1	dar ra pi,gol ah tu,tee moh va	1	golatu	golatu	0	golatu	6	1	abc	3	golatu
399612_210517_100743_M072562.csv	3	46	male	English	segmented	L1	dar ra pi,gol ah tu,tee moh va	1	timopa	timova	2	ti	2	1	abc	2	tiXXpa
399612_210517_100812_M087820.csv	3	34	male	English	segmented	L1	pabitu	1	pabitu	pabitu	0	pabi	4	1	abc	3	pabitu
399612_210517_100855_M001177.csv	3	48	male	English	segmented	L1	darapee,pabecu,tibupa,galatu	0.75	daropi	darapi	1	daropi	6	1	abc	3	daropi
399612_210517_100855_M001177.csv	3	48	male	English	segmented	L1	darapee,pabecu,tibupa,galatu	0.75	pabiku	pabiku	0	pabiku	6	1	abc	3	pabiku
399612_210517_100855_M001177.csv	3	48	male	English	segmented	L1	darapee,pabecu,tibupa,galatu	0.75	tibupa	tibupa	0	tibu	4	1	abc	3	tibupa
399612_210517_100855_M001177.csv	3	48	male	English	segmented	L1	darapee,pabecu,tibupa,galatu	0.75	golatu	galatu	1	golatu	6	1	abc	3	golatu
399612_210517_100944_M044266.csv	4	21	male	Hindi	segmented	L2	pikuta,sakuda,bakuda,sabuda	1	bikuda	pikuta	2	biku	4	1	abc	3	bikuda
399612_210517_100944_M044266.csv	4	21	male	Hindi	segmented	L2	pikuta,sakuda,bakuda,sabuda	1	sakuda	sakuda	0	ku	2	2	bca	2	XXkuda
399612_210517_100944_M044266.csv	4	21	male	Hindi	segmented	L2	pikuta,sakuda,bakuda,sabuda	1	pakuda	bakuda	1	pa	2	1	abc	3	pakuda
399612_210517_100944_M044266.csv	4	21	male	Hindi	segmented	L2	pikuta,sakuda,bakuda,sabuda	1	sabudo	sabuda	1	budo	4	2	abc	2	XXbudo
399612_210517_101017_M064601.csv	3	37	male	English	segmented	L1	balbitook galrabi chibutak	1	palbituk	balbituk	1	pa	2	1	abc	1	paXXXXXX
399612_210517_101044_M049412.csv	4	22	male	English	segmented	L2	picola shibashi picola shibashi docare docare picola shibashi dakaru dakaru shibashi picola picola shibash docare docare picola shibashi docare picola picola docare	1	pigola	pikola	1	pigola	6	1	abc	3	pigola
399612_210517_101044_M049412.csv	4	22	male	English	segmented	L2	picola shibashi picola shibashi docare docare picola shibashi dakaru dakaru shibashi picola picola shibash docare docare picola shibashi docare picola picola docare	1	sipasi	sibasi	1	pa	2	2	abc	1	XXpaXX
399612_210517_101044_M049412.csv	4	22	male	English	segmented	L2	picola shibashi picola shibashi docare docare picola shibashi dakaru dakaru shibashi picola picola shibash docare docare picola shibashi docare picola picola docare	1	dogori	dokari	2	do	2	1	bca	2	dogoXX
399612_210517_101044_M049412.csv	4	22	male	English	segmented	L2	picola shibashi picola shibashi docare docare picola shibashi dakaru dakaru shibashi picola picola shibash docare docare picola shibashi docare picola picola docare	1	dagoro	dakaru	3	da	2	1	bca	3	dagoro
399612_210517_101045_M066622.csv	3	20	male	Eng;ish	segmented	L1	chibuka,wasami,kibuji,nalabi,karani	1	kibugo	kibuka	2	bu	2	2	bca	2	XXbugo
399612_210517_101045_M066622.csv	3	20	male	Eng;ish	segmented	L1	chibuka,wasami,kibuji,nalabi,karani	1	pasami	vasami	2	pa	2	1	abc	1	paXXXX
399612_210517_101045_M066622.csv	3	20	male	Eng;ish	segmented	L1	chibuka,wasami,kibuji,nalabi,karani	1	kibuji	kibuji	0	bu	2	2	bca	1	XXbuXX
399612_210517_101045_M066622.csv	3	20	male	Eng;ish	segmented	L1	chibuka,wasami,kibuji,nalabi,karani	1	nalabi	nalabi	0	la	2	2	bca	2	XXlabi
399612_210517_101045_M066622.csv	3	20	male	Eng;ish	segmented	L1	chibuka,wasami,kibuji,nalabi,karani	1	goroni	karani	3	go	2	1	abc	2	goroXX
399612_210517_101107_M028016.csv	4	42	male	Telugu	segmented	L2	chu dollar,budhapa	0.75	kudola	kudola	0	ku	2	1	bca	3	kudola
399612_210517_101107_M028016.csv	4	42	male	Telugu	segmented	L2	chu dollar,budhapa	0.75	budopa	budapa	1	budopa	6	1	abc	3	budopa
399612_210517_101217_M000094.csv	3	22	male	English	segmented	L1	the robbi teaputta barbeque	0.75	ti	ti	0	ti	2	1	abc	1	ti
399612_210517_101217_M000094.csv	3	22	male	English	segmented	L1	the robbi teaputta barbeque	0.75	ropi	robi	1	ropi	4	1	abc	2	ropi
399612_210517_101217_M000094.csv	3	22	male	English	segmented	L1	the robbi teaputta barbeque	0.75	tibudo	tiputa	3	tibudo	6	1	abc	3	tibudo
399612_210517_101234_M037886.csv	3	45	female	English	segmented	L1	dua macam,nabika	0.75	tuamakam	duamakam	1	tu	2	1	abc	1	tuXXXXXX
399612_210517_101234_M037886.csv	3	45	female	English	segmented	L1	dua macam,nabika	0.75	doamakam	duamakam	1	do	2	1	abc	1	doXXXXXX
399612_210517_101234_M037886.csv	3	45	female	English	segmented	L1	dua macam,nabika	0.75	napigo	nabika	3	pigo	4	2	cab	2	XXpigo
399612_210517_101247_M058227.csv	3	27	male	English	segmented	L1	galati,babequ,tebedi	1	golati	galati	1	gola	4	1	abc	3	golati
399612_210517_101247_M058227.csv	3	27	male	English	segmented	L1	galati,babequ,tebedi	1	tipiti	tibidi	2	piti	4	2	cab	2	tipiti
399612_210517_101304_M030550.csv	3	24	male	English	segmented	L1	gala to tibuta	1	gola	gala	1	gola	4	1	abc	2	gola
399612_210517_101304_M030550.csv	3	24	male	English	segmented	L1	gala to tibuta	1	do	to	1	do	2	1	abc	1	do
399612_210517_101304_M030550.csv	3	24	male	English	segmented	L1	gala to tibuta	1	tibudo	tibuta	2	tibudo	6	1	abc	3	tibudo
399612_210517_101333_M006052.csv	3	22	male	English	segmented	L1	narabi galato durabi barbique chiputha darabi barbique	1	naropi	narabi	2	ropi	4	2	abc	2	XXropi
399612_210517_101333_M006052.csv	3	22	male	English	segmented	L1	narabi galato durabi barbique chiputha darabi barbique	1	golado	galato	2	gola	4	1	abc	3	golado
399612_210517_101333_M006052.csv	3	22	male	English	segmented	L1	narabi galato durabi barbique chiputha darabi barbique	1	turopi	durabi	3	ropi	4	2	abc	3	turopi
399612_210517_101333_M006052.csv	3	22	male	English	segmented	L1	narabi galato durabi barbique chiputha darabi barbique	1	doropi	durabi	3	ropi	4	2	abc	3	doropi
399612_210517_101333_M006052.csv	3	22	male	English	segmented	L1	narabi galato durabi barbique chiputha darabi barbique	1	kibudo	kiputa	3	budo	4	2	abc	2	XXbudo
399612_210517_101333_M006052.csv	3	22	male	English	segmented	L1	narabi galato durabi barbique chiputha darabi barbique	1	daropi	darabi	2	daropi	6	1	abc	3	daropi
399612_210517_101420_M010485.csv	3	42	male	English	segmented	L1	darapi,galatu,pabeetu,dipitu	0.75	daropi	darapi	1	daropi	6	1	abc	3	daropi
399612_210517_101420_M010485.csv	3	42	male	English	segmented	L1	darapi,galatu,pabeetu,dipitu	0.75	golatu	galatu	1	golatu	6	1	abc	3	golatu
399612_210517_101420_M010485.csv	3	42	male	English	segmented	L1	darapi,galatu,pabeetu,dipitu	0.75	pabitu	pabitu	0	pabi	4	1	abc	3	pabitu
399612_210517_101420_M010485.csv	3	42	male	English	segmented	L1	darapi,galatu,pabeetu,dipitu	0.75	tipitu	dipitu	1	ti	2	1	abc	3	tipitu
399612_210517_101446_M042984.csv	4	26	male	English	segmented	L2	gala,becuti,picola,bukapa	1	gola	gala	1	gola	4	1	abc	2	gola
399612_210517_101446_M042984.csv	4	26	male	English	segmented	L2	gala,becuti,picola,bukapa	1	bikuti	bikuti	0	bikuti	6	1	abc	3	bikuti
399612_210517_101446_M042984.csv	4	26	male	English	segmented	L2	gala,becuti,picola,bukapa	1	pigola	pikola	1	pigola	6	1	abc	3	pigola
399612_210517_101446_M042984.csv	4	26	male	English	segmented	L2	gala,becuti,picola,bukapa	1	bugopa	bukapa	2	bu	2	1	abc	3	bugopa
399612_210517_101509_M095626.csv	3	29	female	English	segmented	L1	galatu,teebudu,paapiku,darabi	1	golatu	galatu	1	golatu	6	1	abc	3	golatu
399612_210517_101509_M095626.csv	3	29	female	English	segmented	L1	galatu,teebudu,paapiku,darabi	1	tibudo	tibudu	1	tibudo	6	1	abc	3	tibudo
399612_210517_101509_M095626.csv	3	29	female	English	segmented	L1	galatu,teebudu,paapiku,darabi	1	pabiku	papiku	1	pabiku	6	1	abc	3	pabiku
399612_210517_101509_M095626.csv	3	29	female	English	segmented	L1	galatu,teebudu,paapiku,darabi	1	daropi	darabi	2	daropi	6	1	abc	3	daropi
399612_210517_101944_M080188.csv	4	19	male	Hindi	segmented	L2	boot o pack bi cada two cara beet o pack pick cola two pack	1	bi	bi	0	bi	2	1	abc	1	bi
399612_210517_101944_M080188.csv	4	19	male	Hindi	segmented	L2	boot o pack bi cada two cara beet o pack pick cola two pack	1	goda	kada	2	go	2	1	bca	2	goda
399612_210517_101944_M080188.csv	4	19	male	Hindi	segmented	L2	boot o pack bi cada two cara beet o pack pick cola two pack	1	tu	tu	0	tu	2	1	abc	1	tu
399612_210517_101944_M080188.csv	4	19	male	Hindi	segmented	L2	boot o pack bi cada two cara beet o pack pick cola two pack	1	goro	kara	3	go	2	1	bca	2	goro
399612_210517_101944_M080188.csv	4	19	male	Hindi	segmented	L2	boot o pack bi cada two cara beet o pack pick cola two pack	1	pikk	pikk	0	pi	2	1	abc	1	piXX
399612_210517_101944_M080188.csv	4	19	male	Hindi	segmented	L2	boot o pack bi cada two cara beet o pack pick cola two pack	1	gola	kola	1	gola	4	1	abc	2	gola
399612_210517_102050_M026661.csv	4	31	male	English	segmented	L2	pikote,pigula,butupa,to the rock	0.25	pigoti	pikoti	1	pigo	4	1	abc	3	pigoti
399612_210517_102050_M026661.csv	4	31	male	English	segmented	L2	pikote,pigula,butupa,to the rock	0.25	pigola	pigula	1	pigola	6	1	abc	3	pigola
399612_210517_102050_M026661.csv	4	31	male	English	segmented	L2	pikote,pigula,butupa,to the rock	0.25	budopa	butupa	2	budopa	6	1	abc	3	budopa
399612_210517_102117_M074083.csv	4	18	male	English	segmented	L2	butapa ,bubapa ,patepa ,m	1	budopa	butapa	2	budopa	6	1	abc	3	budopa
399612_210517_102117_M074083.csv	4	18	male	English	segmented	L2	butapa ,bubapa ,patepa ,m	1	bubapa	bubapa	0	bu	2	1	abc	2	buXXpa
399612_210517_102117_M074083.csv	4	18	male	English	segmented	L2	butapa ,bubapa ,patepa ,m	1	patipa	patipa	0	pa	2	1	abc	2	patipa
399612_210517_104010_M001741.csv	3	22	male	English, Filipino	segmented	L1	gapiku gupaki kipagu gipaki kakigu gukaki pikaku kugapi gapiku gupaki kagupi gakupi pikagu gukapi gapiku gupaki	1	gobiku	gapiku	2	biku	4	2	abc	3	gobiku
399612_210517_104010_M001741.csv	3	22	male	English, Filipino	segmented	L1	gapiku gupaki kipagu gipaki kakigu gukaki pikaku kugapi gapiku gupaki kagupi gakupi pikagu gukapi gapiku gupaki	1	kupaki	gupaki	1	ku	2	1	abc	2	kupaXX
